Test 67 | Seed 67 | Reward 10.0
Test 68 | Seed 1792 | Reward 10.0
Test 69 | Seed 1220 | Reward 9.0
Test 70 | Seed 1272 | Reward 10.0
Test 71 | Seed 168 | Reward 10.0
Test 72 | Seed 2190 | Reward 10.0
Test 73 | Seed 741 | Reward 10.0
Test 74 | Seed 2738 | Reward 10.0
Test 75 | Seed 2058 | Reward 10.0
Test 76 | Seed 1173 | Reward 9.0
Test 77 | Seed 1047 | Reward 10.0
Test 78 | Seed 1923 | Reward 10.0
Test 79 | Seed 2530 | Reward 9.0
Test 80 | Seed 2497 | Reward 10.0
Test 81 | Seed 1883 | Reward 10.0
Test 82 | Seed 2081 | Reward 9.0
Test 83 | Seed 124 | Reward 10.0
Test 84 | Seed 243 | Reward 10.0
Test 85 | Seed 1483 | Reward 10.0
Test 86 | Seed 696 | Reward 10.0
Test 87 | Seed 1052 | Reward 10.0
Test 88 | Seed 2032 | Reward 10.0
Test 89 | Seed 1387 | Reward 10.0
Test 90 | Seed 2890 | Reward 10.0
Test 91 | Seed 2344 | Reward 9.0
Test 92 | Seed 612 | Reward 10.0
Test 93 | Seed 950 | Reward 10.0
Test 94 | Seed 147 | Reward 10.0
Test 95 | Seed 1577 | Reward 9.0
Test 96 | Seed 21 | Reward 10.0
Test 97 | Seed 2524 | Reward 10.0
Test 98 | Seed 1342 | Reward 9.0
Test 99 | Seed 691 | Reward 8.0
Test 100 | Seed 1291 | Reward 8.0

Mean Test Reward: 9.48
Std Reward: 0.7138627319029899
9.48
76,Test 1 | Seed 2337 | Reward 9.0
Test 2 | Seed 2059 | Reward 10.0
Test 3 | Seed 998 | Reward 9.0
Test 4 | Seed 2261 | Reward 10.0
Test 5 | Seed 2540 | Reward 9.0
Test 6 | Seed 1618 | Reward 10.0
Test 7 | Seed 454 | Reward 9.0
Test 8 | Seed 2945 | Reward 11.0
Test 9 | Seed 2717 | Reward 9.0
Test 10 | Seed 2245 | Reward 10.0
Test 11 | Seed 1439 | Reward 10.0
Test 12 | Seed 1557 | Reward 9.0
Test 13 | Seed 833 | Reward 9.0
Test 14 | Seed 972 | Reward 9.0
Test 15 | Seed 2145 | Reward 8.0
Test 16 | Seed 2354 | Reward 10.0
Test 17 | Seed 2333 | Reward 10.0
Test 18 | Seed 403 | Reward 8.0
Test 19 | Seed 2075 | Reward 9.0
Test 20 | Seed 2650 | Reward 10.0
Test 21 | Seed 370 | Reward 10.0
Test 22 | Seed 1157 | Reward 9.0
Test 23 | Seed 41 | Reward 9.0
Test 24 | Seed 1971 | Reward 8.0
Test 25 | Seed 332 | Reward 8.0
Test 26 | Seed 885 | Reward 10.0
Test 27 | Seed 2033 | Reward 8.0
Test 28 | Seed 739 | Reward 10.0
Test 29 | Seed 2143 | Reward 10.0
Test 30 | Seed 2775 | Reward 9.0
Test 31 | Seed 1513 | Reward 9.0
Test 32 | Seed 2138 | Reward 10.0
Test 33 | Seed 2468 | Reward 10.0
Test 34 | Seed 2170 | Reward 11.0
Test 35 | Seed 1567 | Reward 9.0
Test 36 | Seed 2624 | Reward 9.0
Test 37 | Seed 1971 | Reward 8.0
Test 38 | Seed 2221 | Reward 11.0
Test 39 | Seed 722 | Reward 10.0
Test 40 | Seed 2080 | Reward 10.0
Test 41 | Seed 2363 | Reward 9.0
Test 42 | Seed 2690 | Reward 9.0
Test 43 | Seed 2301 | Reward 8.0
Test 44 | Seed 512 | Reward 8.0
Test 45 | Seed 2214 | Reward 10.0
Test 46 | Seed 201 | Reward 10.0
Test 47 | Seed 855 | Reward 10.0
Test 48 | Seed 298 | Reward 10.0
Test 49 | Seed 72 | Reward 9.0
Test 50 | Seed 999 | Reward 10.0
Test 51 | Seed 445 | Reward 8.0
Test 52 | Seed 2095 | Reward 10.0
Test 53 | Seed 2437 | Reward 9.0
Test 54 | Seed 2005 | Reward 9.0
Test 55 | Seed 2796 | Reward 10.0
Test 56 | Seed 2598 | Reward 10.0
Test 57 | Seed 2257 | Reward 10.0
Test 58 | Seed 331 | Reward 9.0
Test 59 | Seed 1277 | Reward 9.0
Test 60 | Seed 2846 | Reward 10.0
Test 61 | Seed 676 | Reward 8.0
Test 62 | Seed 2906 | Reward 10.0
Test 63 | Seed 1129 | Reward 9.0
Test 64 | Seed 53 | Reward 9.0
Test 65 | Seed 1321 | Reward 10.0
Test 66 | Seed 1913 | Reward 10.0
Test 67 | Seed 2445 | Reward 11.0
Test 68 | Seed 563 | Reward 9.0
Test 69 | Seed 1967 | Reward 9.0
Test 70 | Seed 2873 | Reward 9.0
Test 71 | Seed 2495 | Reward 10.0
Test 72 | Seed 335 | Reward 10.0
Test 73 | Seed 302 | Reward 9.0
Test 74 | Seed 1529 | Reward 10.0
Test 75 | Seed 1058 | Reward 10.0
Test 76 | Seed 2510 | Reward 9.0
Test 77 | Seed 1010 | Reward 10.0
Test 78 | Seed 1580 | Reward 10.0
Test 79 | Seed 598 | Reward 10.0
Test 80 | Seed 1474 | Reward 9.0
Test 81 | Seed 2049 | Reward 10.0
Test 82 | Seed 1681 | Reward 11.0
Test 83 | Seed 2982 | Reward 11.0
Test 84 | Seed 828 | Reward 10.0
Test 85 | Seed 488 | Reward 8.0
Test 86 | Seed 2326 | Reward 8.0
Test 87 | Seed 1792 | Reward 10.0
Test 88 | Seed 1187 | Reward 10.0
Test 89 | Seed 1932 | Reward 9.0
Test 90 | Seed 239 | Reward 10.0
Test 91 | Seed 1068 | Reward 9.0
Test 92 | Seed 691 | Reward 8.0
Test 93 | Seed 2115 | Reward 10.0
Test 94 | Seed 956 | Reward 9.0
Test 95 | Seed 16 | Reward 8.0
Test 96 | Seed 2832 | Reward 9.0
Test 97 | Seed 2917 | Reward 10.0
Test 98 | Seed 1567 | Reward 9.0
Test 99 | Seed 1680 | Reward 10.0
Test 100 | Seed 2682 | Reward 9.0

Mean Test Reward: 9.42
Std Reward: 0.8022468448052633
9.42
77,Test 1 | Seed 2456 | Reward 8.0
Test 2 | Seed 38 | Reward 9.0
Test 3 | Seed 1352 | Reward 10.0
Test 4 | Seed 1336 | Reward 10.0
Test 5 | Seed 1817 | Reward 9.0
Test 6 | Seed 466 | Reward 10.0
Test 7 | Seed 2557 | Reward 9.0
Test 8 | Seed 975 | Reward 9.0
Test 9 | Seed 1345 | Reward 9.0
Test 10 | Seed 92 | Reward 11.0
Test 11 | Seed 425 | Reward 9.0
Test 12 | Seed 607 | Reward 10.0
Test 13 | Seed 1476 | Reward 10.0
Test 14 | Seed 1250 | Reward 9.0
Test 15 | Seed 1408 | Reward 10.0
Test 16 | Seed 5 | Reward 10.0
Test 17 | Seed 1343 | Reward 9.0
Test 18 | Seed 2785 | Reward 10.0
Test 19 | Seed 661 | Reward 9.0
Test 20 | Seed 2743 | Reward 10.0
Test 21 | Seed 1156 | Reward 9.0
Test 22 | Seed 1554 | Reward 9.0
Test 23 | Seed 741 | Reward 10.0
Test 24 | Seed 26 | Reward 9.0
Test 25 | Seed 622 | Reward 9.0
Test 26 | Seed 1440 | Reward 9.0
Test 27 | Seed 2173 | Reward 9.0
Test 28 | Seed 678 | Reward 10.0
Test 29 | Seed 2845 | Reward 9.0
Test 30 | Seed 183 | Reward 9.0
Test 31 | Seed 1585 | Reward 10.0
Test 32 | Seed 1056 | Reward 10.0
Test 33 | Seed 208 | Reward 8.0
Test 34 | Seed 2412 | Reward 10.0
Test 35 | Seed 2283 | Reward 8.0
Test 36 | Seed 1682 | Reward 9.0
Test 37 | Seed 2181 | Reward 10.0
Test 38 | Seed 810 | Reward 10.0
Test 39 | Seed 218 | Reward 10.0
Test 40 | Seed 2843 | Reward 9.0
Test 41 | Seed 2551 | Reward 8.0
Test 42 | Seed 1824 | Reward 10.0
Test 43 | Seed 289 | Reward 10.0
Test 44 | Seed 105 | Reward 8.0
Test 45 | Seed 30 | Reward 10.0
Test 46 | Seed 1277 | Reward 9.0
Test 47 | Seed 325 | Reward 9.0
Test 48 | Seed 462 | Reward 9.0
Test 49 | Seed 1335 | Reward 9.0
Test 50 | Seed 1341 | Reward 10.0
Test 51 | Seed 1985 | Reward 10.0
Test 52 | Seed 1162 | Reward 10.0
Test 53 | Seed 2696 | Reward 10.0
Test 54 | Seed 1330 | Reward 8.0
Test 55 | Seed 171 | Reward 10.0
Test 56 | Seed 286 | Reward 10.0
Test 57 | Seed 1218 | Reward 9.0
Test 58 | Seed 2832 | Reward 9.0
Test 59 | Seed 1554 | Reward 9.0
Test 60 | Seed 2046 | Reward 10.0
Test 61 | Seed 1453 | Reward 8.0
Test 62 | Seed 2892 | Reward 9.0
Test 63 | Seed 1413 | Reward 9.0
Test 64 | Seed 937 | Reward 8.0
Test 65 | Seed 2989 | Reward 8.0
Test 66 | Seed 2195 | Reward 8.0
Test 67 | Seed 1944 | Reward 9.0
Test 68 | Seed 1918 | Reward 9.0
Test 69 | Seed 1064 | Reward 10.0
Test 70 | Seed 2875 | Reward 10.0
Test 71 | Seed 2433 | Reward 10.0
Test 72 | Seed 953 | Reward 9.0
Test 73 | Seed 1077 | Reward 8.0
Test 74 | Seed 1714 | Reward 9.0
Test 75 | Seed 2590 | Reward 9.0
Test 76 | Seed 2525 | Reward 10.0
Test 77 | Seed 2478 | Reward 9.0
Test 78 | Seed 2551 | Reward 8.0
Test 79 | Seed 2725 | Reward 9.0
Test 80 | Seed 2264 | Reward 10.0
Test 81 | Seed 1092 | Reward 8.0
Test 82 | Seed 1446 | Reward 9.0
Test 83 | Seed 1723 | Reward 10.0
Test 84 | Seed 2017 | Reward 10.0
Test 85 | Seed 2040 | Reward 9.0
Test 86 | Seed 1980 | Reward 9.0
Test 87 | Seed 2026 | Reward 9.0
Test 88 | Seed 2491 | Reward 9.0
Test 89 | Seed 1327 | Reward 9.0
Test 90 | Seed 1916 | Reward 9.0
Test 91 | Seed 1032 | Reward 11.0
Test 92 | Seed 1508 | Reward 10.0
Test 93 | Seed 909 | Reward 10.0
Test 94 | Seed 2279 | Reward 10.0
Test 95 | Seed 665 | Reward 9.0
Test 96 | Seed 2948 | Reward 10.0
Test 97 | Seed 2512 | Reward 11.0
Test 98 | Seed 2106 | Reward 10.0
Test 99 | Seed 1659 | Reward 9.0
Test 100 | Seed 243 | Reward 10.0

Mean Test Reward: 9.33
Std Reward: 0.7355949972641196
9.33
78,Test 1 | Seed 174 | Reward 8.0
Test 2 | Seed 1196 | Reward 8.0
Test 3 | Seed 1219 | Reward 10.0
Test 4 | Seed 2781 | Reward 10.0
Test 5 | Seed 2431 | Reward 10.0
Test 6 | Seed 85 | Reward 10.0
Test 7 | Seed 2754 | Reward 10.0
Test 8 | Seed 1376 | Reward 10.0
Test 9 | Seed 809 | Reward 9.0
Test 10 | Seed 1059 | Reward 9.0
Test 11 | Seed 2471 | Reward 9.0
Test 12 | Seed 998 | Reward 9.0
Test 13 | Seed 2446 | Reward 10.0
Test 14 | Seed 2293 | Reward 8.0
Test 15 | Seed 746 | Reward 9.0
Test 16 | Seed 1475 | Reward 10.0
Test 17 | Seed 2535 | Reward 10.0
Test 18 | Seed 808 | Reward 10.0
Test 19 | Seed 2963 | Reward 10.0
Test 20 | Seed 364 | Reward 10.0
Test 21 | Seed 1407 | Reward 9.0
Test 22 | Seed 240 | Reward 10.0
Test 23 | Seed 2423 | Reward 10.0
Test 24 | Seed 2811 | Reward 8.0
Test 25 | Seed 22 | Reward 8.0
Test 26 | Seed 2777 | Reward 9.0
Test 27 | Seed 1141 | Reward 10.0
Test 28 | Seed 2037 | Reward 9.0
Test 29 | Seed 1287 | Reward 9.0
Test 30 | Seed 2858 | Reward 10.0
Test 31 | Seed 2765 | Reward 9.0
Test 32 | Seed 584 | Reward 9.0
Test 33 | Seed 2301 | Reward 8.0
Test 34 | Seed 2714 | Reward 9.0
Test 35 | Seed 1067 | Reward 9.0
Test 36 | Seed 940 | Reward 10.0
Test 37 | Seed 2381 | Reward 10.0
Test 38 | Seed 723 | Reward 9.0
Test 39 | Seed 338 | Reward 9.0
Test 40 | Seed 567 | Reward 10.0
Test 41 | Seed 1073 | Reward 9.0
Test 42 | Seed 1830 | Reward 9.0
Test 43 | Seed 1449 | Reward 10.0
Test 44 | Seed 1667 | Reward 11.0
Test 45 | Seed 794 | Reward 10.0
Test 46 | Seed 2064 | Reward 9.0
Test 47 | Seed 756 | Reward 10.0
Test 48 | Seed 1538 | Reward 9.0
Test 49 | Seed 114 | Reward 10.0
Test 50 | Seed 1540 | Reward 8.0
Test 51 | Seed 1319 | Reward 9.0
Test 52 | Seed 589 | Reward 10.0
Test 53 | Seed 1490 | Reward 10.0
Test 54 | Seed 1841 | Reward 10.0
Test 55 | Seed 635 | Reward 9.0
Test 56 | Seed 1615 | Reward 11.0
Test 57 | Seed 155 | Reward 10.0
Test 58 | Seed 659 | Reward 11.0
Test 59 | Seed 2865 | Reward 9.0
Test 60 | Seed 7 | Reward 10.0
Test 61 | Seed 2939 | Reward 8.0
Test 62 | Seed 1935 | Reward 9.0
Test 63 | Seed 2241 | Reward 10.0
Test 64 | Seed 1568 | Reward 9.0
Test 65 | Seed 479 | Reward 10.0
Test 66 | Seed 1442 | Reward 10.0
Test 67 | Seed 2144 | Reward 9.0
Test 68 | Seed 52 | Reward 10.0
Test 69 | Seed 597 | Reward 10.0
Test 70 | Seed 898 | Reward 9.0
Test 71 | Seed 1872 | Reward 9.0
Test 72 | Seed 1287 | Reward 9.0
Test 73 | Seed 1523 | Reward 10.0
Test 74 | Seed 2366 | Reward 9.0
Test 75 | Seed 2267 | Reward 9.0
Test 76 | Seed 2523 | Reward 9.0
Test 77 | Seed 2503 | Reward 11.0
Test 78 | Seed 416 | Reward 9.0
Test 79 | Seed 1089 | Reward 9.0
Test 80 | Seed 1527 | Reward 8.0
Test 81 | Seed 228 | Reward 9.0
Test 82 | Seed 1533 | Reward 10.0
Test 83 | Seed 2569 | Reward 10.0
Test 84 | Seed 1417 | Reward 9.0
Test 85 | Seed 1004 | Reward 10.0
Test 86 | Seed 199 | Reward 10.0
Test 87 | Seed 1110 | Reward 10.0
Test 88 | Seed 319 | Reward 9.0
Test 89 | Seed 968 | Reward 9.0
Test 90 | Seed 1422 | Reward 8.0
Test 91 | Seed 2494 | Reward 9.0
Test 92 | Seed 2349 | Reward 10.0
Test 93 | Seed 622 | Reward 9.0
Test 94 | Seed 2239 | Reward 9.0
Test 95 | Seed 138 | Reward 9.0
Test 96 | Seed 2536 | Reward 9.0
Test 97 | Seed 2325 | Reward 8.0
Test 98 | Seed 734 | Reward 10.0
Test 99 | Seed 631 | Reward 10.0
Test 100 | Seed 17 | Reward 10.0

Mean Test Reward: 9.4
Std Reward: 0.7348469228349535
9.4
79,Test 1 | Seed 1340 | Reward 9.0
Test 2 | Seed 714 | Reward 9.0
Test 3 | Seed 1613 | Reward 8.0
Test 4 | Seed 2295 | Reward 9.0
Test 5 | Seed 554 | Reward 9.0
Test 6 | Seed 989 | Reward 9.0
Test 7 | Seed 2720 | Reward 10.0
Test 8 | Seed 2934 | Reward 9.0
Test 9 | Seed 743 | Reward 10.0
Test 10 | Seed 2583 | Reward 10.0
Test 11 | Seed 1463 | Reward 11.0
Test 12 | Seed 503 | Reward 9.0
Test 13 | Seed 2080 | Reward 10.0
Test 14 | Seed 671 | Reward 10.0
Test 15 | Seed 673 | Reward 9.0
Test 16 | Seed 2146 | Reward 10.0
Test 17 | Seed 1913 | Reward 10.0
Test 18 | Seed 1164 | Reward 10.0
Test 19 | Seed 1902 | Reward 9.0
Test 20 | Seed 1199 | Reward 9.0
Test 21 | Seed 2924 | Reward 9.0
Test 22 | Seed 531 | Reward 9.0
Test 23 | Seed 651 | Reward 9.0
Test 24 | Seed 662 | Reward 10.0
Test 25 | Seed 1862 | Reward 10.0
Test 26 | Seed 2847 | Reward 10.0
Test 27 | Seed 1373 | Reward 8.0
Test 28 | Seed 549 | Reward 9.0
Test 29 | Seed 2083 | Reward 10.0
Test 30 | Seed 1253 | Reward 10.0
Test 31 | Seed 806 | Reward 10.0
Test 32 | Seed 1778 | Reward 10.0
Test 33 | Seed 1572 | Reward 10.0
Test 34 | Seed 2565 | Reward 9.0
Test 35 | Seed 1886 | Reward 10.0
Test 36 | Seed 931 | Reward 10.0
Test 37 | Seed 767 | Reward 9.0
Test 38 | Seed 1396 | Reward 9.0
Test 39 | Seed 1647 | Reward 10.0
Test 40 | Seed 1089 | Reward 9.0
Test 41 | Seed 1848 | Reward 10.0
Test 42 | Seed 2834 | Reward 9.0
Test 43 | Seed 1520 | Reward 10.0
Test 44 | Seed 2595 | Reward 9.0
Test 45 | Seed 2037 | Reward 9.0
Test 46 | Seed 1536 | Reward 10.0
Test 47 | Seed 2580 | Reward 8.0
Test 48 | Seed 2032 | Reward 10.0
Test 49 | Seed 1278 | Reward 9.0
Test 50 | Seed 1056 | Reward 10.0
Test 51 | Seed 1329 | Reward 9.0
Test 52 | Seed 130 | Reward 11.0
Test 53 | Seed 919 | Reward 9.0
Test 54 | Seed 867 | Reward 9.0
Test 55 | Seed 1452 | Reward 10.0
Test 56 | Seed 595 | Reward 8.0
Test 57 | Seed 429 | Reward 8.0
Test 58 | Seed 2162 | Reward 10.0
Test 59 | Seed 1076 | Reward 10.0
Test 60 | Seed 1069 | Reward 9.0
Test 61 | Seed 1893 | Reward 9.0
Test 62 | Seed 1232 | Reward 10.0
Test 63 | Seed 2959 | Reward 10.0
Test 64 | Seed 225 | Reward 10.0
Test 65 | Seed 35 | Reward 9.0
Test 66 | Seed 1354 | Reward 9.0
Test 67 | Seed 2510 | Reward 9.0
Test 68 | Seed 2747 | Reward 8.0
Test 69 | Seed 929 | Reward 10.0
Test 70 | Seed 468 | Reward 10.0
Test 71 | Seed 1007 | Reward 10.0
Test 72 | Seed 566 | Reward 10.0
Test 73 | Seed 830 | Reward 9.0
Test 74 | Seed 2701 | Reward 9.0
Test 75 | Seed 2754 | Reward 10.0
Test 76 | Seed 1664 | Reward 9.0
Test 77 | Seed 2326 | Reward 8.0
Test 78 | Seed 2731 | Reward 10.0
Test 79 | Seed 566 | Reward 10.0
Test 80 | Seed 2893 | Reward 10.0
Test 81 | Seed 2305 | Reward 9.0
Test 82 | Seed 504 | Reward 8.0
Test 83 | Seed 1785 | Reward 8.0
Test 84 | Seed 30 | Reward 10.0
Test 85 | Seed 2945 | Reward 11.0
Test 86 | Seed 2382 | Reward 9.0
Test 87 | Seed 1108 | Reward 10.0
Test 88 | Seed 2869 | Reward 10.0
Test 89 | Seed 164 | Reward 9.0
Test 90 | Seed 1214 | Reward 9.0
Test 91 | Seed 1184 | Reward 10.0
Test 92 | Seed 933 | Reward 9.0
Test 93 | Seed 1745 | Reward 9.0
Test 94 | Seed 1970 | Reward 10.0
Test 95 | Seed 1960 | Reward 10.0
Test 96 | Seed 965 | Reward 10.0
Test 97 | Seed 2751 | Reward 9.0
Test 98 | Seed 1935 | Reward 9.0
Test 99 | Seed 816 | Reward 11.0
Test 100 | Seed 1796 | Reward 9.0

Mean Test Reward: 9.44
Std Reward: 0.7116178749862878
9.44
80,Test 1 | Seed 2533 | Reward 9.0
Test 2 | Seed 2214 | Reward 10.0
Test 3 | Seed 853 | Reward 8.0
Test 4 | Seed 1644 | Reward 10.0
Test 5 | Seed 260 | Reward 9.0
Test 6 | Seed 2305 | Reward 9.0
Test 7 | Seed 1301 | Reward 8.0
Test 8 | Seed 494 | Reward 8.0
Test 9 | Seed 2869 | Reward 10.0
Test 10 | Seed 2144 | Reward 9.0
Test 11 | Seed 805 | Reward 8.0
Test 12 | Seed 2639 | Reward 8.0
Test 13 | Seed 441 | Reward 9.0
Test 14 | Seed 1768 | Reward 10.0
Test 15 | Seed 1537 | Reward 9.0
Test 16 | Seed 1550 | Reward 10.0
Test 17 | Seed 372 | Reward 10.0
Test 18 | Seed 477 | Reward 10.0
Test 19 | Seed 1523 | Reward 10.0
Test 20 | Seed 1299 | Reward 10.0
Test 21 | Seed 1715 | Reward 10.0
Test 22 | Seed 210 | Reward 10.0
Test 23 | Seed 657 | Reward 9.0
Test 24 | Seed 351 | Reward 10.0
Test 25 | Seed 17 | Reward 10.0
Test 26 | Seed 21 | Reward 10.0
Test 27 | Seed 1678 | Reward 9.0
Test 28 | Seed 329 | Reward 8.0
Test 29 | Seed 453 | Reward 10.0
Test 30 | Seed 1154 | Reward 9.0
Test 31 | Seed 2083 | Reward 10.0
Test 32 | Seed 1588 | Reward 8.0
Test 33 | Seed 1979 | Reward 9.0
Test 34 | Seed 414 | Reward 9.0
Test 35 | Seed 469 | Reward 8.0
Test 36 | Seed 1459 | Reward 9.0
Test 37 | Seed 962 | Reward 9.0
Test 38 | Seed 2054 | Reward 10.0
Test 39 | Seed 2921 | Reward 10.0
Test 40 | Seed 2030 | Reward 10.0
Test 41 | Seed 470 | Reward 10.0
Test 42 | Seed 1443 | Reward 10.0
Test 43 | Seed 1626 | Reward 10.0
Test 44 | Seed 990 | Reward 10.0
Test 45 | Seed 1852 | Reward 9.0
Test 46 | Seed 1861 | Reward 9.0
Test 47 | Seed 465 | Reward 9.0
Test 48 | Seed 2722 | Reward 10.0
Test 49 | Seed 2005 | Reward 9.0
Test 50 | Seed 1465 | Reward 8.0
Test 51 | Seed 583 | Reward 9.0
Test 52 | Seed 2128 | Reward 10.0
Test 53 | Seed 2590 | Reward 9.0
Test 54 | Seed 1920 | Reward 10.0
Test 55 | Seed 2985 | Reward 10.0
Test 56 | Seed 2887 | Reward 10.0
Test 57 | Seed 1299 | Reward 10.0
Test 58 | Seed 567 | Reward 10.0
Test 59 | Seed 835 | Reward 9.0
Test 60 | Seed 2392 | Reward 11.0
Test 61 | Seed 1668 | Reward 10.0
Test 62 | Seed 936 | Reward 9.0
Test 63 | Seed 2898 | Reward 9.0
Test 64 | Seed 402 | Reward 10.0
Test 65 | Seed 574 | Reward 8.0
Test 66 | Seed 2959 | Reward 10.0
Test 67 | Seed 596 | Reward 9.0
Test 68 | Seed 1638 | Reward 9.0
Test 69 | Seed 1138 | Reward 9.0
Test 70 | Seed 2934 | Reward 9.0
Test 71 | Seed 340 | Reward 9.0
Test 72 | Seed 2965 | Reward 9.0
Test 73 | Seed 1023 | Reward 10.0
Test 74 | Seed 1364 | Reward 9.0
Test 75 | Seed 575 | Reward 10.0
Test 76 | Seed 205 | Reward 10.0
Test 77 | Seed 57 | Reward 9.0
Test 78 | Seed 2386 | Reward 8.0
Test 79 | Seed 2904 | Reward 8.0
Test 80 | Seed 2202 | Reward 10.0
Test 81 | Seed 2575 | Reward 9.0
Test 82 | Seed 2169 | Reward 10.0
Test 83 | Seed 1347 | Reward 10.0
Test 84 | Seed 2276 | Reward 9.0
Test 85 | Seed 795 | Reward 10.0
Test 86 | Seed 593 | Reward 10.0
Test 87 | Seed 1803 | Reward 10.0
Test 88 | Seed 1859 | Reward 9.0
Test 89 | Seed 1640 | Reward 11.0
Test 90 | Seed 319 | Reward 9.0
Test 91 | Seed 708 | Reward 9.0
Test 92 | Seed 235 | Reward 9.0
Test 93 | Seed 227 | Reward 10.0
Test 94 | Seed 657 | Reward 9.0
Test 95 | Seed 1687 | Reward 10.0
Test 96 | Seed 2511 | Reward 8.0
Test 97 | Seed 800 | Reward 9.0
Test 98 | Seed 2822 | Reward 9.0
Test 99 | Seed 1378 | Reward 9.0
Test 100 | Seed 1148 | Reward 9.0

Mean Test Reward: 9.35
Std Reward: 0.7262919523166976
9.35
81,Test 1 | Seed 76 | Reward 9.0
Test 2 | Seed 2941 | Reward 9.0
Test 3 | Seed 1549 | Reward 10.0
Test 4 | Seed 807 | Reward 9.0
Test 5 | Seed 704 | Reward 10.0
Test 6 | Seed 1593 | Reward 11.0
Test 7 | Seed 2101 | Reward 10.0
Test 8 | Seed 1433 | Reward 10.0
Test 9 | Seed 519 | Reward 10.0
Test 10 | Seed 612 | Reward 10.0
Test 11 | Seed 2790 | Reward 9.0
Test 12 | Seed 2491 | Reward 9.0
Test 13 | Seed 2688 | Reward 9.0
Test 14 | Seed 273 | Reward 9.0
Test 15 | Seed 1776 | Reward 10.0
Test 16 | Seed 950 | Reward 10.0
Test 17 | Seed 1747 | Reward 10.0
Test 18 | Seed 1336 | Reward 10.0
Test 19 | Seed 1129 | Reward 9.0
Test 20 | Seed 2114 | Reward 9.0
Test 21 | Seed 978 | Reward 8.0
Test 22 | Seed 450 | Reward 9.0
Test 23 | Seed 1690 | Reward 9.0
Test 24 | Seed 594 | Reward 10.0
Test 25 | Seed 1402 | Reward 9.0
Test 26 | Seed 2872 | Reward 10.0
Test 27 | Seed 1548 | Reward 9.0
Test 28 | Seed 2181 | Reward 10.0
Test 29 | Seed 2191 | Reward 10.0
Test 30 | Seed 1271 | Reward 10.0
Test 31 | Seed 973 | Reward 10.0
Test 32 | Seed 1142 | Reward 9.0
Test 33 | Seed 2623 | Reward 9.0
Test 34 | Seed 2462 | Reward 10.0
Test 35 | Seed 2326 | Reward 8.0
Test 36 | Seed 89 | Reward 9.0
Test 37 | Seed 2640 | Reward 8.0
Test 38 | Seed 112 | Reward 9.0
Test 39 | Seed 1165 | Reward 9.0
Test 40 | Seed 281 | Reward 9.0
Test 41 | Seed 794 | Reward 10.0
Test 42 | Seed 1252 | Reward 10.0
Test 43 | Seed 2765 | Reward 9.0
Test 44 | Seed 1386 | Reward 8.0
Test 45 | Seed 1933 | Reward 10.0
Test 46 | Seed 2735 | Reward 9.0
Test 47 | Seed 1934 | Reward 8.0
Test 48 | Seed 763 | Reward 9.0
Test 49 | Seed 2702 | Reward 9.0
Test 50 | Seed 1255 | Reward 9.0
Test 51 | Seed 2726 | Reward 8.0
Test 52 | Seed 2116 | Reward 9.0
Test 53 | Seed 1339 | Reward 10.0
Test 54 | Seed 318 | Reward 8.0
Test 55 | Seed 1325 | Reward 10.0
Test 56 | Seed 896 | Reward 10.0
Test 57 | Seed 1297 | Reward 9.0
Test 58 | Seed 1859 | Reward 9.0
Test 59 | Seed 2578 | Reward 9.0
Test 60 | Seed 750 | Reward 9.0
Test 61 | Seed 2870 | Reward 10.0
Test 62 | Seed 1281 | Reward 8.0
Test 63 | Seed 2659 | Reward 9.0
Test 64 | Seed 1083 | Reward 9.0
Test 65 | Seed 1482 | Reward 11.0
Test 66 | Seed 520 | Reward 9.0
Test 67 | Seed 178 | Reward 9.0
Test 68 | Seed 496 | Reward 9.0
Test 69 | Seed 576 | Reward 10.0
Test 70 | Seed 296 | Reward 9.0
Test 71 | Seed 33 | Reward 9.0
Test 72 | Seed 1944 | Reward 9.0
Test 73 | Seed 330 | Reward 10.0
Test 74 | Seed 872 | Reward 9.0
Test 75 | Seed 1902 | Reward 9.0
Test 76 | Seed 351 | Reward 10.0
Test 77 | Seed 563 | Reward 9.0
Test 78 | Seed 2492 | Reward 10.0
Test 79 | Seed 2197 | Reward 8.0
Test 80 | Seed 526 | Reward 10.0
Test 81 | Seed 2759 | Reward 10.0
Test 82 | Seed 1809 | Reward 10.0
Test 83 | Seed 1707 | Reward 9.0
Test 84 | Seed 1181 | Reward 10.0
Test 85 | Seed 325 | Reward 9.0
Test 86 | Seed 117 | Reward 9.0
Test 87 | Seed 75 | Reward 8.0
Test 88 | Seed 2768 | Reward 10.0
Test 89 | Seed 313 | Reward 10.0
Test 90 | Seed 2709 | Reward 9.0
Test 91 | Seed 140 | Reward 10.0
Test 92 | Seed 526 | Reward 10.0
Test 93 | Seed 527 | Reward 8.0
Test 94 | Seed 184 | Reward 10.0
Test 95 | Seed 1100 | Reward 10.0
Test 96 | Seed 1897 | Reward 10.0
Test 97 | Seed 2452 | Reward 9.0
Test 98 | Seed 1233 | Reward 9.0
Test 99 | Seed 911 | Reward 11.0
Test 100 | Seed 174 | Reward 8.0

Mean Test Reward: 9.33
Std Reward: 0.721872564930958
9.33
